 Mv1       Mv2        Mvp         lamL       alpha2      alpha3        Omega        protonSI      Br(H->v1v1)     Br(H->v2v2)     Br(H->v-v+)     Br(H->AA)      Width_H   
1556.01   1557.90    1569.74   6.746E-02   -5.279E-01   5.279E-01     1.193E-01     1.655E-11      0.000E+00       0.000E+00       0.000E+00      2.364E-03      4.268E-03 
1690.51   1693.49    1701.96   1.793E+00   9.763E-01   -9.763E-01     1.191E-01     9.909E-09      0.000E+00       0.000E+00       0.000E+00      2.260E-03      4.267E-03 
1786.14   1789.36    1789.25   -1.330E+00   5.460E-01   -5.460E-01     1.187E-01     4.882E-09      0.000E+00       0.000E+00       0.000E+00      2.360E-03      4.268E-03 
1645.86   1663.13    1654.42   1.639E-01   -1.202E-01   1.202E-01     1.195E-01     8.737E-11      0.000E+00       0.000E+00       0.000E+00      2.325E-03      4.268E-03 
1314.43   1316.05    1321.94   -5.118E-01   -4.961E-01   4.961E-01     1.179E-01     1.335E-09      0.000E+00       0.000E+00       0.000E+00      2.380E-03      4.268E-03 
1348.55   1361.36    1356.71   1.316E+00   9.223E-01   -9.223E-01     1.191E-01     8.387E-09      0.000E+00       0.000E+00       0.000E+00      2.240E-03      4.267E-03 
1560.82   1565.79    1567.97   -6.963E-01   -7.043E-01   7.043E-01     1.183E-01     1.752E-09      0.000E+00       0.000E+00       0.000E+00      2.368E-03      4.268E-03 
1408.70   1413.12    1415.71   1.426E+00   9.638E-02   -9.638E-02     1.180E-01     9.022E-09      0.000E+00       0.000E+00       0.000E+00      2.230E-03      4.267E-03 
1125.43   1130.42    1130.41   -3.817E-01   6.588E-01   -6.588E-01     1.177E-01     1.013E-09      0.000E+00       0.000E+00       0.000E+00      2.369E-03      4.268E-03 
1130.58   1141.86    1132.17   7.242E-01   -4.536E-01   4.536E-01     1.196E-01     3.611E-09      0.000E+00       0.000E+00       0.000E+00      2.217E-03      4.267E-03 
1806.65   1816.59    1810.31   1.936E+00   7.646E-01   -7.646E-01     1.196E-01     1.012E-08      0.000E+00       0.000E+00       0.000E+00      2.220E-03      4.267E-03 
1575.25   1580.30    1588.30   1.631E+00   5.211E-01   -5.211E-01     1.193E-01     9.444E-09      0.000E+00       0.000E+00       0.000E+00      2.271E-03      4.267E-03 
1098.65   1105.11    1110.66   4.134E-01   6.474E-01   -6.474E-01     1.184E-01     1.246E-09      0.000E+00       0.000E+00       0.000E+00      2.340E-03      4.268E-03 
910.56   915.28    911.98   4.026E-01   5.905E-01   -5.905E-01     1.173E-01     1.720E-09      0.000E+00       0.000E+00       0.000E+00      2.230E-03      4.267E-03 
1151.10   1164.86    1160.99   8.006E-01   -4.475E-01   4.475E-01     1.189E-01     4.257E-09      0.000E+00       0.000E+00       0.000E+00      2.281E-03      4.267E-03 
1360.93   1379.81    1369.07   8.446E-01   3.114E-01   -3.114E-01     1.189E-01     3.391E-09      0.000E+00       0.000E+00       0.000E+00      2.277E-03      4.267E-03 
1436.55   1439.01    1447.17   1.404E+00   1.156E-01   -1.156E-01     1.175E-01     8.406E-09      0.000E+00       0.000E+00       0.000E+00      2.259E-03      4.267E-03 
1051.28   1064.50    1054.59   3.951E-01   -2.805E-01   2.805E-01     1.190E-01     1.243E-09      0.000E+00       0.000E+00       0.000E+00      2.263E-03      4.267E-03 
1493.78   1501.14    1510.09   6.086E-01   3.523E-01   -3.523E-01     1.178E-01     1.461E-09      0.000E+00       0.000E+00       0.000E+00      2.350E-03      4.268E-03 
1642.17   1652.44    1650.94   1.864E+00   -1.002E-01   1.002E-01     1.195E-01     1.135E-08      0.000E+00       0.000E+00       0.000E+00      2.238E-03      4.267E-03 
1376.62   1392.84    1390.54   1.075E+00   -4.017E-01   4.017E-01     1.188E-01     5.365E-09      0.000E+00       0.000E+00       0.000E+00      2.301E-03      4.268E-03 
1437.60   1441.96    1450.86   7.506E-02   4.790E-01   -4.790E-01     1.184E-01     2.400E-11      0.000E+00       0.000E+00       0.000E+00      2.367E-03      4.268E-03 
1963.14   1978.07    1978.71   6.135E-01   -5.283E-02   5.283E-02     1.182E-01     8.601E-10      0.000E+00       0.000E+00       0.000E+00      2.337E-03      4.268E-03 
1640.44   1644.34    1644.96   -1.039E+00   5.511E-01   -5.511E-01     1.184E-01     3.532E-09      0.000E+00       0.000E+00       0.000E+00      2.365E-03      4.268E-03 
1691.34   1700.12    1703.20   -1.501E-01   7.871E-01   -7.871E-01     1.189E-01     6.934E-11      0.000E+00       0.000E+00       0.000E+00      2.358E-03      4.268E-03 
1137.62   1144.77    1143.29   -2.607E-01   7.244E-01   -7.244E-01     1.194E-01     4.621E-10      0.000E+00       0.000E+00       0.000E+00      2.360E-03      4.268E-03 
1318.18   1333.56    1329.50   1.186E+00   4.224E-01   -4.224E-01     1.178E-01     7.121E-09      0.000E+00       0.000E+00       0.000E+00      2.270E-03      4.267E-03 
1285.85   1299.93    1293.61   1.158E+00   6.389E-01   -6.389E-01     1.182E-01     7.145E-09      0.000E+00       0.000E+00       0.000E+00      2.243E-03      4.267E-03 
1591.11   1602.51    1607.48   6.893E-01   6.110E-01   -6.110E-01     1.189E-01     1.653E-09      0.000E+00       0.000E+00       0.000E+00      2.344E-03      4.268E-03 
1738.46   1757.31    1745.29   1.649E+00   -1.713E-01   1.713E-01     1.181E-01     7.927E-09      0.000E+00       0.000E+00       0.000E+00      2.245E-03      4.267E-03 
1713.59   1731.07    1717.52   1.485E+00   6.624E-01   -6.624E-01     1.190E-01     6.616E-09      0.000E+00       0.000E+00       0.000E+00      2.234E-03      4.267E-03 
1722.32   1727.63    1734.53   -2.356E-01   -1.145E-01   1.145E-01     1.191E-01     1.647E-10      0.000E+00       0.000E+00       0.000E+00      2.363E-03      4.268E-03 
960.20   962.36    965.58   5.418E-01   -2.049E-01   2.049E-01     1.183E-01     2.801E-09      0.000E+00       0.000E+00       0.000E+00      2.255E-03      4.267E-03 
1152.82   1167.02    1153.39   4.588E-01   -1.504E-01   1.504E-01     1.184E-01     1.394E-09      0.000E+00       0.000E+00       0.000E+00      2.239E-03      4.267E-03 
1039.56   1040.65    1050.12   3.409E-01   -4.967E-01   4.967E-01     1.192E-01     9.463E-10      0.000E+00       0.000E+00       0.000E+00      2.337E-03      4.268E-03 
1926.02   1931.10    1931.94   -1.143E+00   7.842E-01   -7.842E-01     1.176E-01     3.102E-09      0.000E+00       0.000E+00       0.000E+00      2.357E-03      4.268E-03 
1592.56   1609.85    1600.57   1.600E+00   -5.182E-01   5.182E-01     1.174E-01     8.888E-09      0.000E+00       0.000E+00       0.000E+00      2.243E-03      4.267E-03 
1910.99   1921.69    1925.42   1.826E-01   6.363E-01   -6.363E-01     1.185E-01     8.042E-11      0.000E+00       0.000E+00       0.000E+00      2.349E-03      4.268E-03 
1955.09   1974.66    1969.44   9.161E-01   6.353E-01   -6.353E-01     1.177E-01     1.934E-09      0.000E+00       0.000E+00       0.000E+00      2.320E-03      4.268E-03 
1850.70   1863.24    1867.06   6.271E-01   4.923E-01   -4.923E-01     1.185E-01     1.011E-09      0.000E+00       0.000E+00       0.000E+00      2.342E-03      4.268E-03 
1733.81   1748.61    1734.78   1.468E+00   -8.322E-01   8.322E-01     1.172E-01     6.309E-09      0.000E+00       0.000E+00       0.000E+00      2.220E-03      4.267E-03 
1192.87   1202.95    1195.83   9.588E-01   7.041E-01   -7.041E-01     1.182E-01     5.686E-09      0.000E+00       0.000E+00       0.000E+00      2.213E-03      4.267E-03 
930.07   935.79    936.10   3.791E-01   5.706E-01   -5.706E-01     1.184E-01     1.461E-09      0.000E+00       0.000E+00       0.000E+00      2.284E-03      4.267E-03 
1723.06   1737.64    1733.81   2.883E-02   2.107E-01   -2.107E-01     1.172E-01     2.466E-12      0.000E+00       0.000E+00       0.000E+00      2.342E-03      4.268E-03 
1334.34   1335.40    1348.51   3.814E-01   7.533E-02   -7.533E-02     1.188E-01     7.192E-10      0.000E+00       0.000E+00       0.000E+00      2.355E-03      4.268E-03 
1852.43   1852.67    1869.11   8.916E-01   6.230E-01   -6.230E-01     1.194E-01     2.040E-09      0.000E+00       0.000E+00       0.000E+00      2.333E-03      4.268E-03 
1544.48   1562.72    1545.38   3.802E-01   -4.732E-01   4.732E-01     1.177E-01     5.336E-10      0.000E+00       0.000E+00       0.000E+00      2.266E-03      4.267E-03 
1117.66   1128.73    1125.01   8.816E-01   2.450E-01   -2.450E-01     1.173E-01     5.476E-09      0.000E+00       0.000E+00       0.000E+00      2.248E-03      4.267E-03 
1531.36   1541.21    1533.65   1.466E+00   9.727E-01   -9.727E-01     1.193E-01     8.066E-09      0.000E+00       0.000E+00       0.000E+00      2.210E-03      4.267E-03 
1717.52   1730.33    1735.74   1.223E+00   3.525E-02   -3.525E-02     1.186E-01     4.467E-09      0.000E+00       0.000E+00       0.000E+00      2.327E-03      4.268E-03 
1756.25   1760.62    1773.96   1.292E+00   8.644E-01   -8.644E-01     1.188E-01     4.765E-09      0.000E+00       0.000E+00       0.000E+00      2.321E-03      4.268E-03 
1398.71   1400.88    1414.22   8.527E-01   9.003E-01   -9.003E-01     1.176E-01     3.272E-09      0.000E+00       0.000E+00       0.000E+00      2.328E-03      4.268E-03 
1771.22   1787.84    1774.29   -2.456E-01   -1.023E-01   1.023E-01     1.194E-01     1.693E-10      0.000E+00       0.000E+00       0.000E+00      2.311E-03      4.268E-03 
1235.32   1241.13    1249.56   5.091E-01   6.016E-01   -6.016E-01     1.184E-01     1.495E-09      0.000E+00       0.000E+00       0.000E+00      2.347E-03      4.268E-03 
1561.52   1571.52    1576.87   1.622E+00   -2.497E-01   2.497E-01     1.184E-01     9.498E-09      0.000E+00       0.000E+00       0.000E+00      2.284E-03      4.267E-03 
1951.69   1968.31    1969.16   2.141E+00   3.215E-01   -3.215E-01     1.179E-01     1.060E-08      0.000E+00       0.000E+00       0.000E+00      2.290E-03      4.267E-03 
1624.17   1639.21    1640.90   9.568E-01   -2.359E-01   2.359E-01     1.173E-01     3.056E-09      0.000E+00       0.000E+00       0.000E+00      2.331E-03      4.268E-03 
1938.18   1940.71    1955.55   8.005E-01   -3.787E-01   3.787E-01     1.183E-01     1.502E-09      0.000E+00       0.000E+00       0.000E+00      2.339E-03      4.268E-03 
1701.37   1708.56    1714.34   -7.861E-02   -8.026E-01   8.026E-01     1.182E-01     1.880E-11      0.000E+00       0.000E+00       0.000E+00      2.361E-03      4.268E-03 
1013.75   1025.45    1019.83   3.850E-01   7.789E-01   -7.789E-01     1.191E-01     1.269E-09      0.000E+00       0.000E+00       0.000E+00      2.288E-03      4.267E-03 
1741.88   1750.45    1760.17   1.070E+00   6.160E-01   -6.160E-01     1.187E-01     3.320E-09      0.000E+00       0.000E+00       0.000E+00      2.335E-03      4.268E-03 
1202.43   1211.54    1215.31   4.090E-01   -7.570E-01   7.570E-01     1.192E-01     1.018E-09      0.000E+00       0.000E+00       0.000E+00      2.346E-03      4.268E-03 
1866.18   1870.03    1883.34   6.701E-01   -4.469E-01   4.469E-01     1.187E-01     1.135E-09      0.000E+00       0.000E+00       0.000E+00      2.345E-03      4.268E-03 
1250.02   1258.22    1254.48   1.141E+00   -5.227E-02   5.227E-02     1.174E-01     7.338E-09      0.000E+00       0.000E+00       0.000E+00      2.215E-03      4.267E-03 
1213.31   1225.02    1226.99   8.438E-01   2.216E-01   -2.216E-01     1.174E-01     4.257E-09      0.000E+00       0.000E+00       0.000E+00      2.311E-03      4.268E-03 
1855.55   1860.38    1871.61   3.437E-01   5.403E-01   -5.403E-01     1.181E-01     3.021E-10      0.000E+00       0.000E+00       0.000E+00      2.352E-03      4.268E-03 
1654.46   1672.72    1669.05   1.636E+00   5.600E-01   -5.600E-01     1.189E-01     8.608E-09      0.000E+00       0.000E+00       0.000E+00      2.284E-03      4.267E-03 
1881.06   1888.14    1898.98   8.051E-01   -5.645E-01   5.645E-01     1.175E-01     1.613E-09      0.000E+00       0.000E+00       0.000E+00      2.343E-03      4.268E-03 
1711.88   1730.54    1717.66   1.614E-01   -1.211E-02   1.211E-02     1.190E-01     7.831E-11      0.000E+00       0.000E+00       0.000E+00      2.308E-03      4.268E-03 
1332.75   1334.66    1341.93   1.240E+00   8.503E-01   -8.503E-01     1.176E-01     7.622E-09      0.000E+00       0.000E+00       0.000E+00      2.252E-03      4.267E-03 
1517.03   1529.32    1532.39   6.025E-01   5.815E-01   -5.815E-01     1.195E-01     1.389E-09      0.000E+00       0.000E+00       0.000E+00      2.344E-03      4.268E-03 
1670.43   1686.75    1685.00   1.809E+00   6.283E-01   -6.283E-01     1.183E-01     1.033E-08      0.000E+00       0.000E+00       0.000E+00      2.276E-03      4.267E-03 
1743.65   1759.56    1743.74   1.265E+00   9.729E-01   -9.729E-01     1.184E-01     4.636E-09      0.000E+00       0.000E+00       0.000E+00      2.225E-03      4.267E-03 
1909.87   1924.67    1921.05   2.320E+00   -5.819E-01   5.819E-01     1.178E-01     1.299E-08      0.000E+00       0.000E+00       0.000E+00      2.250E-03      4.267E-03 
1560.99   1563.92    1577.39   1.100E+00   8.567E-01   -8.567E-01     1.190E-01     4.376E-09      0.000E+00       0.000E+00       0.000E+00      2.321E-03      4.268E-03 
1827.67   1828.52    1828.20   -1.690E+00   5.117E-01   -5.117E-01     1.188E-01     7.527E-09      0.000E+00       0.000E+00       0.000E+00      2.358E-03      4.268E-03 
1855.45   1869.88    1867.74   1.529E-01   -6.648E-01   6.648E-01     1.193E-01     5.982E-11      0.000E+00       0.000E+00       0.000E+00      2.341E-03      4.268E-03 
1692.56   1712.02    1698.81   3.327E-01   -7.236E-03   7.236E-03     1.193E-01     3.402E-10      0.000E+00       0.000E+00       0.000E+00      2.302E-03      4.268E-03 
1957.67   1976.70    1966.35   2.093E+00   -5.500E-01   5.500E-01     1.189E-01     1.007E-08      0.000E+00       0.000E+00       0.000E+00      2.249E-03      4.267E-03 
1743.63   1757.37    1762.02   1.339E+00   -3.049E-01   3.049E-01     1.177E-01     5.195E-09      0.000E+00       0.000E+00       0.000E+00      2.323E-03      4.268E-03 
1583.22   1591.92    1584.78   -9.377E-01   -5.144E-01   5.144E-01     1.177E-01     3.089E-09      0.000E+00       0.000E+00       0.000E+00      2.346E-03      4.268E-03 
1300.53   1312.22    1300.90   -4.479E-01   -4.889E-01   4.889E-01     1.189E-01     1.044E-09      0.000E+00       0.000E+00       0.000E+00      2.324E-03      4.268E-03 
1920.11   1937.81    1931.35   3.236E-01   5.354E-01   -5.354E-01     1.194E-01     2.502E-10      0.000E+00       0.000E+00       0.000E+00      2.327E-03      4.268E-03 
1494.64   1496.18    1499.87   -8.929E-01   3.218E-02   -3.218E-02     1.196E-01     3.142E-09      0.000E+00       0.000E+00       0.000E+00      2.374E-03      4.268E-03 
1383.11   1392.80    1391.48   -2.470E-01   8.253E-01   -8.253E-01     1.172E-01     2.807E-10      0.000E+00       0.000E+00       0.000E+00      2.360E-03      4.268E-03 
1178.79   1193.43    1186.04   2.487E-01   -2.012E-01   2.012E-01     1.189E-01     3.917E-10      0.000E+00       0.000E+00       0.000E+00      2.317E-03      4.268E-03 
1543.90   1550.07    1560.43   1.323E+00   9.337E-01   -9.337E-01     1.190E-01     6.467E-09      0.000E+00       0.000E+00       0.000E+00      2.308E-03      4.268E-03 
1766.15   1783.20    1772.00   -1.025E-01   9.582E-01   -9.582E-01     1.186E-01     2.967E-11      0.000E+00       0.000E+00       0.000E+00      2.320E-03      4.268E-03 
1490.97   1506.73    1499.32   1.506E+00   -5.691E-01   5.691E-01     1.177E-01     8.978E-09      0.000E+00       0.000E+00       0.000E+00      2.242E-03      4.267E-03 
1733.03   1741.10    1751.52   1.370E+00   3.082E-01   -3.082E-01     1.174E-01     5.501E-09      0.000E+00       0.000E+00       0.000E+00      2.322E-03      4.268E-03 
1787.47   1802.97    1787.54   1.361E+00   8.685E-01   -8.685E-01     1.186E-01     5.107E-09      0.000E+00       0.000E+00       0.000E+00      2.224E-03      4.267E-03 
1661.18   1680.22    1666.14   1.332E+00   -3.935E-01   3.935E-01     1.186E-01     5.661E-09      0.000E+00       0.000E+00       0.000E+00      2.244E-03      4.267E-03 
1907.38   1910.34    1915.58   2.159E+00   7.302E-01   -7.302E-01     1.182E-01     1.128E-08      0.000E+00       0.000E+00       0.000E+00      2.241E-03      4.267E-03 
1327.81   1339.00    1341.79   4.887E-01   1.291E-01   -1.291E-01     1.191E-01     1.192E-09      0.000E+00       0.000E+00       0.000E+00      2.345E-03      4.268E-03 
1821.36   1828.40    1832.91   2.135E+00   -7.488E-02   7.488E-02     1.191E-01     1.210E-08      0.000E+00       0.000E+00       0.000E+00      2.254E-03      4.267E-03 
1085.02   1096.52    1087.70   -8.794E-02   5.369E-01   -5.369E-01     1.186E-01     5.780E-11      0.000E+00       0.000E+00       0.000E+00      2.318E-03      4.268E-03 
1908.78   1921.58    1926.65   2.089E+00   -1.204E-01   1.204E-01     1.179E-01     1.055E-08      0.000E+00       0.000E+00       0.000E+00      2.293E-03      4.268E-03 
1262.50   1279.29    1272.60   9.079E-01   4.140E-01   -4.140E-01     1.185E-01     4.552E-09      0.000E+00       0.000E+00       0.000E+00      2.280E-03      4.267E-03 
1287.14   1291.80    1301.77   9.438E-01   -1.796E-01   1.796E-01     1.175E-01     4.733E-09      0.000E+00       0.000E+00       0.000E+00      2.312E-03      4.268E-03 
1996.60   2000.80    2014.81   1.055E+00   -3.501E-01   3.501E-01     1.187E-01     2.461E-09      0.000E+00       0.000E+00       0.000E+00      2.334E-03      4.268E-03 
1078.14   1082.55    1086.77   7.889E-01   -4.358E-02   4.358E-02     1.194E-01     4.712E-09      0.000E+00       0.000E+00       0.000E+00      2.265E-03      4.267E-03 
977.96   978.29    984.86   5.366E-01   -9.572E-01   9.572E-01     1.181E-01     2.649E-09      0.000E+00       0.000E+00       0.000E+00      2.272E-03      4.267E-03 
1958.16   1975.86    1960.94   -1.959E-01   6.768E-01   -6.768E-01     1.189E-01     8.819E-11      0.000E+00       0.000E+00       0.000E+00      2.304E-03      4.268E-03 
